scale,match_index,date,home_team,away_team,bankroll
1.0,76,2026-06-29,Netherlands,Morocco,1.7682307514593167
1.0,77,2026-06-30,France,Sweden,1.6271655386938875
1.0,78,2026-06-30,Ivory Coast,Norway,1.786286114919251
1.0,79,2026-06-30,Mexico,Ecuador,1.5827067547957525
1.0,80,2026-07-01,Belgium,Senegal,1.51560080748162
1.0,81,2026-07-01,England,DR Congo,1.4000590594579605
1.0,82,2026-07-01,United States,Bosnia and Herzegovina,1.3397330751413064
1.0,83,2026-07-02,Portugal,Croatia,1.2591263091797493
1.0,84,2026-07-02,Spain,Austria,1.1402528446774478
1.0,85,2026-07-02,Switzerland,Algeria,1.0715718260496037
1.0,86,2026-07-03,Argentina,Cape Verde,1.0715718260496037
1.0,87,2026-07-03,Australia,Egypt,0.842621850468442
1.0,88,2026-07-03,Colombia,Ghana,0.932367471161932
1.0,89,2026-07-04,Canada,Morocco,0.8715092275257192
1.0,90,2026-07-04,Paraguay,France,0.6794104472965539
1.0,91,2026-07-05,Brazil,Norway,0.74910198267489
1.0,92,2026-07-05,Mexico,England,0.8514482857922321
1.0,93,2026-07-06,Portugal,Spain,0.8203149981593435
1.0,94,2026-07-06,United States,Belgium,1.1037116172509567
1.0,95,2026-07-07,Argentina,Egypt,1.0895159500085971
1.0,96,2026-07-07,Switzerland,Colombia,1.0155205019714013
1.0,97,2026-07-09,France,Morocco,0.7959613167175686
1.0,98,2026-07-10,Spain,Belgium,0.714509894674857
1.0,99,2026-07-11,Argentina,Switzerland,0.6766626004359044
1.0,100,2026-07-11,Norway,England,0.6479353029698418
1.0,101,2026-07-14,France,Spain,0.925433002630117
1.0,102,2026-07-15,England,Argentina,1.2053460074941533
